date,rainfall_mm,region,rainfall_3day,rainfall_7day,rainfall_30day,rainfall_7day_avg,rainfall_spike
2025-04-28,0.0,Gilgit-Baltistan,0.0,0.37,84.13,0.05,-0.05
2025-04-29,0.0,Gilgit-Baltistan,0.0,0.0,84.13,0.0,0.0
2025-04-30,0.0,Gilgit-Baltistan,0.0,0.0,84.13,0.0,0.0
2025-05-01,0.0,Gilgit-Baltistan,0.0,0.0,84.13,0.0,0.0
2025-05-02,0.08,Gilgit-Baltistan,0.08,0.08,84.21,0.01,0.07
2025-05-03,5.79,Gilgit-Baltistan,5.87,5.87,90.0,0.84,4.95
2025-05-04,0.65,Gilgit-Baltistan,6.52,6.52,90.65,0.93,-0.28
2025-05-05,0.02,Gilgit-Baltistan,6.46,6.54,90.67,0.93,-0.91
2025-05-06,0.0,Gilgit-Baltistan,0.67,6.54,90.67,0.93,-0.93
2025-05-07,0.0,Gilgit-Baltistan,0.02,6.54,90.66,0.93,-0.93
2025-05-08,0.18,Gilgit-Baltistan,0.18,6.72,88.97,0.96,-0.78
2025-05-09,0.74,Gilgit-Baltistan,0.92,7.38,89.55,1.05,-0.31
2025-05-10,0.11,Gilgit-Baltistan,1.03,1.7,86.59,0.24,-0.13
2025-05-11,1.0,Gilgit-Baltistan,1.85,2.05,85.65,0.29,0.71
2025-05-12,2.59,Gilgit-Baltistan,3.7,4.62,88.18,0.66,1.93
2025-05-13,0.43,Gilgit-Baltistan,4.02,5.05,88.61,0.72,-0.29
2025-05-14,0.02,Gilgit-Baltistan,3.04,5.07,88.63,0.72,-0.7
2025-05-15,0.0,Gilgit-Baltistan,0.45,4.89,88.63,0.7,-0.7
2025-05-16,0.0,Gilgit-Baltistan,0.02,4.15,87.47,0.59,-0.59
2025-05-17,0.0,Gilgit-Baltistan,0.0,4.04,87.42,0.58,-0.58
2025-05-18,0.03,Gilgit-Baltistan,0.03,3.07,80.04,0.44,-0.41
2025-05-19,0.02,Gilgit-Baltistan,0.05,0.5,27.49,0.07,-0.05
2025-05-20,0.0,Gilgit-Baltistan,0.05,0.07,13.48,0.01,-0.01
2025-05-21,0.0,Gilgit-Baltistan,0.02,0.05,12.03,0.01,-0.01
2025-05-22,0.0,Gilgit-Baltistan,0.0,0.05,11.66,0.01,-0.01
2025-05-23,0.0,Gilgit-Baltistan,0.0,0.05,11.66,0.01,-0.01
2025-05-24,0.09,Gilgit-Baltistan,0.09,0.14,11.75,0.02,0.07
2025-05-25,0.0,Gilgit-Baltistan,0.09,0.11,11.75,0.02,-0.02
2025-05-26,0.0,Gilgit-Baltistan,0.09,0.09,11.75,0.01,-0.01
2025-05-27,0.28,Gilgit-Baltistan,0.28,0.37,12.03,0.05,0.23
2025-05-28,2.23,Gilgit-Baltistan,2.51,2.6,14.26,0.37,1.86
2025-05-29,0.2,Gilgit-Baltistan,2.71,2.8,14.46,0.4,-0.2
2025-05-30,2.05,Gilgit-Baltistan,4.48,4.85,16.51,0.69,1.36
2025-05-31,6.22,Gilgit-Baltistan,8.47,10.98,22.73,1.57,4.65
2025-06-01,1.25,Gilgit-Baltistan,9.52,12.23,23.9,1.75,-0.5
2025-06-02,0.19,Gilgit-Baltistan,7.66,12.42,18.3,1.77,-1.58
2025-06-03,4.95,Gilgit-Baltistan,6.39,17.09,22.6,2.44,2.51
2025-06-04,0.53,Gilgit-Baltistan,5.67,15.39,23.11,2.2,-1.67
2025-06-05,0.0,Gilgit-Baltistan,5.48,15.19,23.11,2.17,-2.17
2025-06-06,0.0,Gilgit-Baltistan,0.53,13.14,23.11,1.88,-1.88
2025-06-07,0.0,Gilgit-Baltistan,0.0,6.92,22.93,0.99,-0.99
2025-06-08,0.0,Gilgit-Baltistan,0.0,5.67,22.19,0.81,-0.81
2025-06-09,0.0,Gilgit-Baltistan,0.0,5.48,22.08,0.78,-0.78
2025-06-10,0.03,Gilgit-Baltistan,0.03,0.56,21.11,0.08,-0.05
2025-06-11,0.02,Gilgit-Baltistan,0.05,0.05,18.54,0.01,0.01
2025-06-12,0.0,Gilgit-Baltistan,0.05,0.05,18.11,0.01,-0.01
2025-06-13,0.06,Gilgit-Baltistan,0.08,0.11,18.15,0.02,0.04
2025-06-14,0.06,Gilgit-Baltistan,0.12,0.17,18.21,0.02,0.04
2025-06-15,0.03,Gilgit-Baltistan,0.15,0.2,18.24,0.03,0.0
2025-06-16,1.19,Gilgit-Baltistan,1.28,1.39,19.43,0.2,0.99
2025-06-17,0.91,Gilgit-Baltistan,2.13,2.27,20.31,0.32,0.59
2025-06-18,0.0,Gilgit-Baltistan,2.1,2.25,20.29,0.32,-0.32
2025-06-19,0.0,Gilgit-Baltistan,0.91,2.25,20.29,0.32,-0.32
2025-06-20,0.0,Gilgit-Baltistan,0.0,2.19,20.29,0.31,-0.31
2025-06-21,0.03,Gilgit-Baltistan,0.03,2.16,20.32,0.31,-0.28
2025-06-22,0.02,Gilgit-Baltistan,0.05,2.15,20.34,0.31,-0.29
2025-06-23,0.0,Gilgit-Baltistan,0.05,0.96,20.25,0.14,-0.14
2025-06-24,0.01,Gilgit-Baltistan,0.03,0.06,20.26,0.01,0.0
2025-06-25,0.23,Gilgit-Baltistan,0.24,0.29,20.49,0.04,0.19
2025-06-26,0.55,Gilgit-Baltistan,0.79,0.84,20.76,0.12,0.43
2025-06-27,0.76,Gilgit-Baltistan,1.54,1.6,19.29,0.23,0.53
2025-06-28,0.1,Gilgit-Baltistan,1.41,1.67,19.19,0.24,-0.14
2025-06-29,0.0,Gilgit-Baltistan,0.86,1.65,17.14,0.24,-0.24
2025-06-30,0.0,Gilgit-Baltistan,0.1,1.65,10.92,0.24,-0.24
2025-07-01,0.01,Gilgit-Baltistan,0.01,1.65,9.68,0.24,-0.23
2025-07-02,0.46,Gilgit-Baltistan,0.47,1.88,9.95,0.27,0.19
2025-07-03,0.47,Gilgit-Baltistan,0.94,1.8,5.47,0.26,0.21
2025-07-04,0.0,Gilgit-Baltistan,0.93,1.04,4.94,0.15,-0.15
2025-07-05,0.02,Gilgit-Baltistan,0.49,0.96,4.96,0.14,-0.12
2025-07-06,0.18,Gilgit-Baltistan,0.2,1.14,5.14,0.16,0.02
2025-07-07,0.84,Gilgit-Baltistan,1.04,1.98,5.98,0.28,0.56
2025-07-08,0.47,Gilgit-Baltistan,1.49,2.44,6.45,0.35,0.12
2025-07-09,0.74,Gilgit-Baltistan,2.05,2.72,7.19,0.39,0.35
2025-07-10,2.31,Gilgit-Baltistan,3.52,4.56,9.47,0.65,1.66
2025-07-11,0.19,Gilgit-Baltistan,3.24,4.75,9.64,0.68,-0.49
2025-07-12,1.14,Gilgit-Baltistan,3.64,5.87,10.78,0.84,0.3
2025-07-13,0.01,Gilgit-Baltistan,1.34,5.7,10.73,0.81,-0.8
2025-07-14,0.9,Gilgit-Baltistan,2.05,5.76,11.57,0.82,0.08
2025-07-15,1.75,Gilgit-Baltistan,2.66,7.04,13.29,1.01,0.74
2025-07-16,3.28,Gilgit-Baltistan,5.93,9.58,15.38,1.37,1.91
2025-07-17,2.09,Gilgit-Baltistan,7.12,9.36,16.56,1.34,0.75
2025-07-18,0.0,Gilgit-Baltistan,5.37,9.17,16.56,1.31,-1.31
2025-07-19,0.0,Gilgit-Baltistan,2.09,8.03,16.56,1.15,-1.15
2025-07-20,0.04,Gilgit-Baltistan,0.04,8.06,16.6,1.15,-1.11
2025-07-21,0.14,Gilgit-Baltistan,0.18,7.3,16.71,1.04,-0.9
2025-07-22,1.04,Gilgit-Baltistan,1.22,6.59,17.73,0.94,0.1
2025-07-23,0.77,Gilgit-Baltistan,1.95,4.08,18.5,0.58,0.19
2025-07-24,4.55,Gilgit-Baltistan,6.36,6.54,23.04,0.93,3.62
2025-07-25,1.65,Gilgit-Baltistan,6.97,8.19,24.46,1.17,0.48
2025-07-26,0.33,Gilgit-Baltistan,6.53,8.52,24.24,1.22,-0.89
2025-07-27,0.02,Gilgit-Baltistan,2.0,8.5,23.5,1.21,-1.19
2025-07-28,0.01,Gilgit-Baltistan,0.36,8.37,23.41,1.2,-1.19
2025-07-29,0.06,Gilgit-Baltistan,0.09,7.39,23.47,1.06,-1.0
2025-07-30,0.27,Gilgit-Baltistan,0.34,6.89,23.74,0.98,-0.71
2025-07-31,0.1,Gilgit-Baltistan,0.43,2.44,23.83,0.35,-0.25
2025-08-01,0.01,Gilgit-Baltistan,0.38,0.8,23.38,0.11,-0.1
2025-08-02,4.5,Gilgit-Baltistan,4.61,4.97,27.41,0.71,3.79
2025-08-03,0.11,Gilgit-Baltistan,4.62,5.06,27.52,0.72,-0.61
2025-08-04,0.01,Gilgit-Baltistan,4.62,5.06,27.51,0.72,-0.71
2025-08-05,0.03,Gilgit-Baltistan,0.15,5.03,27.36,0.72,-0.69
2025-08-06,0.08,Gilgit-Baltistan,0.12,4.84,26.6,0.69,-0.61
2025-08-07,0.01,Gilgit-Baltistan,0.12,4.75,26.14,0.68,-0.67
2025-08-08,0.02,Gilgit-Baltistan,0.11,4.76,25.42,0.68,-0.66
2025-08-09,0.03,Gilgit-Baltistan,0.06,0.29,23.14,0.04,-0.01
2025-08-10,0.0,Gilgit-Baltistan,0.05,0.18,22.95,0.03,-0.03
2025-08-11,0.0,Gilgit-Baltistan,0.03,0.17,21.81,0.02,-0.02
2025-08-12,0.01,Gilgit-Baltistan,0.01,0.15,21.81,0.02,-0.01
2025-08-13,0.01,Gilgit-Baltistan,0.02,0.08,20.92,0.01,0.0
2025-08-14,3.0,Gilgit-Baltistan,3.02,3.07,22.17,0.44,2.56
2025-08-15,11.74,Gilgit-Baltistan,14.75,14.79,30.63,2.11,9.63
2025-08-16,1.13,Gilgit-Baltistan,15.87,15.89,29.67,2.27,-1.14
2025-08-17,0.01,Gilgit-Baltistan,12.88,15.9,29.68,2.27,-2.26
2025-08-18,1.22,Gilgit-Baltistan,2.36,17.12,30.9,2.45,-1.23
2025-08-19,0.48,Gilgit-Baltistan,1.71,17.59,31.34,2.51,-2.03
2025-08-20,0.3,Gilgit-Baltistan,2.0,17.88,31.5,2.55,-2.25
2025-08-21,0.0,Gilgit-Baltistan,0.78,14.88,30.46,2.13,-2.13
2025-08-22,0.0,Gilgit-Baltistan,0.3,3.14,29.69,0.45,-0.45
2025-08-23,0.59,Gilgit-Baltistan,0.59,2.6,25.73,0.37,0.22
2025-08-24,3.9,Gilgit-Baltistan,4.49,6.49,27.98,0.93,2.97
2025-08-25,3.01,Gilgit-Baltistan,7.5,8.28,30.66,1.18,1.83
2025-08-26,0.18,Gilgit-Baltistan,7.09,7.98,30.82,1.14,-0.96
2025-08-27,1.1,Gilgit-Baltistan,4.29,8.78,31.91,1.25,-0.15
2025-08-28,0.02,Gilgit-Baltistan,1.3,8.8,31.87,1.26,-1.24
2025-08-29,0.0,Gilgit-Baltistan,1.12,8.8,31.6,1.26,-1.26
2025-08-30,0.42,Gilgit-Baltistan,0.44,8.63,31.92,1.23,-0.81
2025-08-31,0.17,Gilgit-Baltistan,0.59,4.9,32.08,0.7,-0.53
2025-09-01,0.08,Gilgit-Baltistan,0.67,1.97,27.66,0.28,-0.2
2025-09-02,2.4,Gilgit-Baltistan,2.65,4.19,29.95,0.6,1.8
2025-09-03,6.78,Gilgit-Baltistan,9.26,9.87,36.72,1.41,5.37
2025-09-04,0.26,Gilgit-Baltistan,9.44,10.11,36.95,1.44,-1.18
2025-09-05,0.0,Gilgit-Baltistan,7.04,10.11,36.87,1.44,-1.44
2025-09-06,0.01,Gilgit-Baltistan,0.27,9.7,36.87,1.39,-1.38
2025-09-07,0.3,Gilgit-Baltistan,0.31,9.83,37.15,1.4,-1.1
2025-09-08,0.63,Gilgit-Baltistan,0.94,10.38,37.75,1.48,-0.85
2025-09-09,0.31,Gilgit-Baltistan,1.24,8.29,38.06,1.18,-0.87
2025-09-10,0.01,Gilgit-Baltistan,0.95,1.52,38.07,0.22,-0.21
2025-09-11,0.0,Gilgit-Baltistan,0.32,1.26,38.06,0.18,-0.18
2025-09-12,0.0,Gilgit-Baltistan,0.01,1.26,38.05,0.18,-0.18
2025-09-13,0.0,Gilgit-Baltistan,0.0,1.25,35.05,0.18,-0.18
2025-09-14,0.0,Gilgit-Baltistan,0.0,0.95,23.31,0.14,-0.14
2025-09-15,0.0,Gilgit-Baltistan,0.0,0.32,22.18,0.05,-0.05
2025-09-16,0.05,Gilgit-Baltistan,0.05,0.06,22.22,0.01,0.04
2025-09-17,0.0,Gilgit-Baltistan,0.05,0.05,21.0,0.01,-0.01
2025-09-18,0.03,Gilgit-Baltistan,0.08,0.08,20.55,0.01,0.02
2025-09-19,0.01,Gilgit-Baltistan,0.04,0.09,20.26,0.01,0.0
2025-09-20,0.0,Gilgit-Baltistan,0.04,0.09,20.26,0.01,-0.01
2025-09-21,0.0,Gilgit-Baltistan,0.01,0.09,20.26,0.01,-0.01
2025-09-22,0.0,Gilgit-Baltistan,0.0,0.09,19.67,0.01,-0.01
2025-09-23,0.0,Gilgit-Baltistan,0.0,0.04,15.77,0.01,-0.01
2025-09-24,0.0,Gilgit-Baltistan,0.0,0.04,12.76,0.01,-0.01
2025-09-25,0.03,Gilgit-Baltistan,0.03,0.04,12.61,0.01,0.02
2025-09-26,0.02,Gilgit-Baltistan,0.05,0.05,11.53,0.01,0.01
2025-09-27,0.0,Gilgit-Baltistan,0.05,0.05,11.51,0.01,-0.01
2025-09-28,0.0,Gilgit-Baltistan,0.02,0.05,11.51,0.01,-0.01
2025-09-29,0.0,Gilgit-Baltistan,0.0,0.05,11.09,0.01,-0.01
2025-09-30,0.0,Gilgit-Baltistan,0.0,0.05,10.92,0.01,-0.01
2025-10-01,0.0,Gilgit-Baltistan,0.0,0.05,10.84,0.01,-0.01
2025-10-02,0.09,Gilgit-Baltistan,0.09,0.11,8.53,0.02,0.07
2025-10-03,0.2,Gilgit-Baltistan,0.29,0.29,1.95,0.04,0.16
2025-10-04,0.14,Gilgit-Baltistan,0.43,0.43,1.83,0.06,0.08
2025-10-05,0.27,Gilgit-Baltistan,0.61,0.7,2.1,0.1,0.17
2025-10-06,4.42,Gilgit-Baltistan,4.83,5.12,6.51,0.73,3.69
2025-10-07,2.99,Gilgit-Baltistan,7.68,8.11,9.2,1.16,1.83
2025-10-08,0.64,Gilgit-Baltistan,8.05,8.75,9.21,1.25,-0.61
2025-10-09,0.05,Gilgit-Baltistan,3.68,8.71,8.95,1.24,-1.19
2025-10-10,0.14,Gilgit-Baltistan,0.83,8.65,9.08,1.24,-1.1
2025-10-11,0.0,Gilgit-Baltistan,0.19,8.51,9.08,1.22,-1.22
2025-10-12,0.0,Gilgit-Baltistan,0.14,8.24,9.08,1.18,-1.18
2025-10-13,0.0,Gilgit-Baltistan,0.0,3.82,9.08,0.55,-0.55
2025-10-14,0.0,Gilgit-Baltistan,0.0,0.83,9.08,0.12,-0.12
2025-10-15,0.0,Gilgit-Baltistan,0.0,0.19,9.08,0.03,-0.03
2025-10-16,0.0,Gilgit-Baltistan,0.0,0.14,9.03,0.02,-0.02
2025-10-17,0.0,Gilgit-Baltistan,0.0,0.0,9.03,0.0,0.0
2025-10-18,0.0,Gilgit-Baltistan,0.0,0.0,9.0,0.0,0.0
2025-10-19,0.0,Gilgit-Baltistan,0.0,0.0,8.99,0.0,0.0
2025-10-20,0.0,Gilgit-Baltistan,0.0,0.0,8.99,0.0,0.0
2025-10-21,0.0,Gilgit-Baltistan,0.0,0.0,8.99,0.0,0.0
2025-10-22,0.0,Gilgit-Baltistan,0.0,0.0,8.99,0.0,0.0
2025-10-23,0.0,Gilgit-Baltistan,0.0,0.0,8.99,0.0,0.0
2025-10-24,0.0,Gilgit-Baltistan,0.0,0.0,8.99,0.0,0.0
2025-10-25,0.0,Gilgit-Baltistan,0.0,0.0,8.96,0.0,0.0
2025-10-26,0.0,Gilgit-Baltistan,0.0,0.0,8.94,0.0,0.0
2025-10-27,0.0,Gilgit-Baltistan,0.0,0.0,8.94,0.0,0.0
2025-10-28,0.0,Gilgit-Baltistan,0.0,0.0,8.94,0.0,0.0
2025-10-29,0.0,Gilgit-Baltistan,0.0,0.0,8.94,0.0,0.0
2025-10-30,0.0,Gilgit-Baltistan,0.0,0.0,8.94,0.0,0.0
2025-10-31,0.0,Gilgit-Baltistan,0.0,0.0,8.94,0.0,0.0
2025-11-01,0.0,Gilgit-Baltistan,0.0,0.0,8.85,0.0,0.0
2025-11-02,0.0,Gilgit-Baltistan,0.0,0.0,8.65,0.0,0.0
2025-11-03,0.0,Gilgit-Baltistan,0.0,0.0,8.51,0.0,0.0
2025-11-04,2.24,Gilgit-Baltistan,2.24,2.24,10.48,0.32,1.92
2025-11-05,0.12,Gilgit-Baltistan,2.36,2.36,6.18,0.34,-0.22
2025-11-06,0.0,Gilgit-Baltistan,2.36,2.36,3.19,0.34,-0.34
2025-11-07,0.0,Gilgit-Baltistan,0.12,2.36,2.55,0.34,-0.34
2025-11-08,0.0,Gilgit-Baltistan,0.0,2.36,2.5,0.34,-0.34
2025-11-09,0.0,Gilgit-Baltistan,0.0,2.36,2.36,0.34,-0.34
2025-11-10,0.0,Gilgit-Baltistan,0.0,2.36,2.36,0.34,-0.34
2025-11-11,0.0,Gilgit-Baltistan,0.0,0.12,2.36,0.02,-0.02
2025-11-12,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-11-13,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-11-14,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-11-15,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-11-16,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-11-17,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-11-18,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-11-19,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-11-20,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-11-21,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-11-22,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-11-23,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-11-24,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-11-25,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-11-26,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-11-27,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-11-28,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-11-29,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-11-30,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-12-01,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-12-02,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-12-03,0.0,Gilgit-Baltistan,0.0,0.0,2.36,0.0,0.0
2025-12-04,0.0,Gilgit-Baltistan,0.0,0.0,0.12,0.0,0.0
2025-12-05,0.0,Gilgit-Baltistan,0.0,0.0,0.0,0.0,0.0
2025-12-06,0.0,Gilgit-Baltistan,0.0,0.0,0.0,0.0,0.0
2025-12-07,0.0,Gilgit-Baltistan,0.0,0.0,0.0,0.0,0.0
2025-12-08,0.0,Gilgit-Baltistan,0.0,0.0,0.0,0.0,0.0
2025-12-09,0.0,Gilgit-Baltistan,0.0,0.0,0.0,0.0,0.0
2025-12-10,0.0,Gilgit-Baltistan,0.0,0.0,0.0,0.0,0.0
2025-12-11,0.0,Gilgit-Baltistan,0.0,0.0,0.0,0.0,0.0
2025-12-12,0.0,Gilgit-Baltistan,0.0,0.0,0.0,0.0,0.0
2025-12-13,0.0,Gilgit-Baltistan,0.0,0.0,0.0,0.0,0.0
2025-12-14,0.0,Gilgit-Baltistan,0.0,0.0,0.0,0.0,0.0
2025-12-15,0.0,Gilgit-Baltistan,0.0,0.0,0.0,0.0,0.0
2025-12-16,0.0,Gilgit-Baltistan,0.0,0.0,0.0,0.0,0.0
2025-12-17,0.0,Gilgit-Baltistan,0.0,0.0,0.0,0.0,0.0
2025-12-18,0.0,Gilgit-Baltistan,0.0,0.0,0.0,0.0,0.0
2025-12-19,0.0,Gilgit-Baltistan,0.0,0.0,0.0,0.0,0.0
2025-12-20,0.41,Gilgit-Baltistan,0.41,0.41,0.41,0.06,0.35
2025-12-21,4.11,Gilgit-Baltistan,4.52,4.52,4.52,0.65,3.46
2025-12-22,4.06,Gilgit-Baltistan,8.58,8.58,8.58,1.23,2.83
2025-12-23,0.18,Gilgit-Baltistan,8.35,8.76,8.76,1.25,-1.07
2025-12-24,0.0,Gilgit-Baltistan,4.24,8.76,8.76,1.25,-1.25
2025-12-25,0.0,Gilgit-Baltistan,0.18,8.76,8.76,1.25,-1.25
2025-12-26,0.0,Gilgit-Baltistan,0.0,8.76,8.76,1.25,-1.25
2025-12-27,0.0,Gilgit-Baltistan,0.0,8.35,8.76,1.19,-1.19
2025-12-28,0.0,Gilgit-Baltistan,0.0,4.24,8.76,0.61,-0.61
2025-12-29,0.0,Gilgit-Baltistan,0.0,0.18,8.76,0.03,-0.03
2025-12-30,0.03,Gilgit-Baltistan,0.03,0.03,8.79,0.0,0.03
2025-12-31,0.34,Gilgit-Baltistan,0.37,0.37,9.13,0.05,0.29
2026-01-01,0.66,Gilgit-Baltistan,1.03,1.03,9.79,0.15,0.51
2026-01-02,0.06,Gilgit-Baltistan,1.06,1.09,9.85,0.16,-0.1
2026-01-03,0.0,Gilgit-Baltistan,0.72,1.09,9.85,0.16,-0.16
2026-01-04,0.05,Gilgit-Baltistan,0.11,1.14,9.9,0.16,-0.11
2026-01-05,0.05,Gilgit-Baltistan,0.1,1.19,9.95,0.17,-0.12
2026-01-06,0.0,Gilgit-Baltistan,0.1,1.16,9.95,0.17,-0.17
2026-01-07,0.0,Gilgit-Baltistan,0.05,0.82,9.95,0.12,-0.12
2026-01-08,0.0,Gilgit-Baltistan,0.0,0.16,9.95,0.02,-0.02
2026-01-09,0.0,Gilgit-Baltistan,0.0,0.1,9.95,0.01,-0.01
2026-01-10,0.0,Gilgit-Baltistan,0.0,0.1,9.95,0.01,-0.01
2026-01-11,0.0,Gilgit-Baltistan,0.0,0.05,9.95,0.01,-0.01
2026-01-12,0.0,Gilgit-Baltistan,0.0,0.0,9.95,0.0,0.0
2026-01-13,0.0,Gilgit-Baltistan,0.0,0.0,9.95,0.0,0.0
2026-01-14,0.0,Gilgit-Baltistan,0.0,0.0,9.95,0.0,0.0
2026-01-15,0.0,Gilgit-Baltistan,0.0,0.0,9.95,0.0,0.0
2026-01-16,0.58,Gilgit-Baltistan,0.58,0.58,10.53,0.08,0.5
2026-01-17,0.09,Gilgit-Baltistan,0.67,0.67,10.62,0.1,-0.01
2026-01-18,0.0,Gilgit-Baltistan,0.67,0.67,10.62,0.1,-0.1
2026-01-19,0.01,Gilgit-Baltistan,0.1,0.68,10.22,0.1,-0.09
2026-01-20,0.0,Gilgit-Baltistan,0.01,0.68,6.11,0.1,-0.1
2026-01-21,0.0,Gilgit-Baltistan,0.01,0.68,2.05,0.1,-0.1
2026-01-22,2.18,Gilgit-Baltistan,2.18,2.86,4.05,0.41,1.77
2026-01-23,7.57,Gilgit-Baltistan,9.75,9.85,11.62,1.41,6.16
2026-01-24,0.22,Gilgit-Baltistan,9.97,9.98,11.84,1.43,-1.21
2026-01-25,0.02,Gilgit-Baltistan,7.81,10.0,11.86,1.43,-1.41
2026-01-26,1.95,Gilgit-Baltistan,2.19,11.94,13.81,1.71,0.24
2026-01-27,4.3,Gilgit-Baltistan,6.27,16.24,18.11,2.32,1.98
2026-01-28,0.47,Gilgit-Baltistan,6.72,16.71,18.58,2.39,-1.92
2026-01-29,0.0,Gilgit-Baltistan,4.77,14.53,18.55,2.08,-2.08
2026-01-30,0.0,Gilgit-Baltistan,0.47,6.96,18.21,0.99,-0.99
2026-01-31,0.0,Gilgit-Baltistan,0.0,6.74,17.55,0.96,-0.96
2026-02-01,0.1,Gilgit-Baltistan,0.1,6.82,17.59,0.97,-0.87
2026-02-02,2.12,Gilgit-Baltistan,2.22,6.99,19.71,1.0,1.12
2026-02-03,9.84,Gilgit-Baltistan,12.06,12.53,29.5,1.79,8.05
2026-02-04,4.07,Gilgit-Baltistan,16.03,16.13,33.52,2.3,1.77
2026-02-05,0.0,Gilgit-Baltistan,13.91,16.13,33.52,2.3,-2.3
2026-02-06,0.23,Gilgit-Baltistan,4.3,16.36,33.75,2.34,-2.11
2026-02-07,0.08,Gilgit-Baltistan,0.31,16.44,33.83,2.35,-2.27
2026-02-08,0.0,Gilgit-Baltistan,0.31,16.34,33.83,2.33,-2.33
2026-02-09,0.04,Gilgit-Baltistan,0.12,14.26,33.87,2.04,-2.0
2026-02-10,0.68,Gilgit-Baltistan,0.72,5.1,34.55,0.73,-0.05
2026-02-11,0.07,Gilgit-Baltistan,0.79,1.1,34.62,0.16,-0.09
2026-02-12,0.0,Gilgit-Baltistan,0.75,1.1,34.62,0.16,-0.16
2026-02-13,0.0,Gilgit-Baltistan,0.07,0.87,34.62,0.12,-0.12
2026-02-14,0.0,Gilgit-Baltistan,0.0,0.79,34.62,0.11,-0.11
2026-02-15,0.0,Gilgit-Baltistan,0.0,0.79,34.04,0.11,-0.11
2026-02-16,0.0,Gilgit-Baltistan,0.0,0.75,33.95,0.11,-0.11
2026-02-17,0.0,Gilgit-Baltistan,0.0,0.07,33.95,0.01,-0.01
2026-02-18,0.0,Gilgit-Baltistan,0.0,0.0,33.94,0.0,0.0
2026-02-19,0.0,Gilgit-Baltistan,0.0,0.0,33.94,0.0,0.0
2026-02-20,0.0,Gilgit-Baltistan,0.0,0.0,33.94,0.0,0.0
2026-02-21,0.0,Gilgit-Baltistan,0.0,0.0,31.76,0.0,0.0
2026-02-22,0.0,Gilgit-Baltistan,0.0,0.0,24.19,0.0,0.0
2026-02-23,0.0,Gilgit-Baltistan,0.0,0.0,23.97,0.0,0.0
2026-02-24,0.0,Gilgit-Baltistan,0.0,0.0,23.95,0.0,0.0
2026-02-25,0.0,Gilgit-Baltistan,0.0,0.0,22.0,0.0,0.0
2026-02-26,0.0,Gilgit-Baltistan,0.0,0.0,17.7,0.0,0.0
2026-02-27,0.0,Gilgit-Baltistan,0.0,0.0,17.23,0.0,0.0
2026-02-28,0.0,Gilgit-Baltistan,0.0,0.0,17.23,0.0,0.0
2026-03-01,0.09,Gilgit-Baltistan,0.09,0.09,17.32,0.01,0.08
2026-03-02,0.0,Gilgit-Baltistan,0.09,0.09,17.32,0.01,-0.01
2026-03-03,0.89,Gilgit-Baltistan,0.98,0.98,18.11,0.14,0.75
2026-03-04,10.76,Gilgit-Baltistan,11.65,11.74,26.75,1.68,9.08
2026-03-05,8.51,Gilgit-Baltistan,20.16,20.25,25.42,2.89,5.62
2026-03-06,10.53,Gilgit-Baltistan,29.8,30.78,31.88,4.4,6.13
2026-03-07,19.55,Gilgit-Baltistan,38.59,50.33,51.43,7.19,12.36
2026-03-08,1.36,Gilgit-Baltistan,31.44,51.6,52.56,7.37,-6.01
2026-03-09,18.27,Gilgit-Baltistan,39.18,69.87,70.75,9.98,8.29
2026-03-10,39.34,Gilgit-Baltistan,58.97,108.32,110.09,15.47,23.87
2026-03-11,27.24,Gilgit-Baltistan,84.85,124.8,137.29,17.83,9.41
2026-03-12,21.76,Gilgit-Baltistan,88.34,138.05,158.37,19.72,2.04
2026-03-13,1.65,Gilgit-Baltistan,50.65,129.17,159.95,18.45,-16.8
